LOT,LOT7,ACTUAL_LOT,WAFER_ID,LAYER,WAFER_KEY,INSPECTION_TIME,DEFECT_ID,CLASS,FINEBIN,WAFER_X_MM,WAFER_Y_MM,IMAGE_COUNT,SUBENTITY,RECIPE,SUBENTITY_END_TIME,INSPECT_TIME,INSPECT_TOOL,PILOT_STATUS,SUM_NCDD,STATUS,BEEP_NCDD,SMP_NCDD
D4519530,D451953,D4519530,GK6YB220JKF4,8M5CL,5954705,2025-04-30 03:03:08,69,SMALL_PARTICLE,SMALL_PARTICLE,-92.725208,-77.229252,5,AME423_PM3,P_78_GABON_B10_R3,2025-04-30 02:05:32,2025-04-30 03:03:08,BPD448,ICCR2,0.007265,BSL,0.0,0.007265
D4519530,D451953,D4519530,GK6YB228JKC5,8M5CL,5954757,2025-04-30 03:03:08,1892,SMALL_PARTICLE,SMALL_PARTICLE,-29.700955,121.485892,5,AME423_PM4,P_78_GABON_B10_R3,2025-04-30 01:58:15,2025-04-30 03:03:08,BPD448,ICCR2+GF,0.003633,BSL,0.0,0.003633
D4519530,D451953,D4519530,GK7GT579JKD4,8M5CL,5954737,2025-04-30 03:03:08,11,BEEP,BEEP,-126.8993,63.120364,5,AME423_PM4,P_78_GABON_B10_R3,2025-04-30 02:01:53,2025-04-30 03:03:08,BPD448,ICCR2+GF,0.003663,BSL,0.003663,0.0
D4519530,D451953,D4519530,GK7GT578JKG5,8M5CL,5954661,2025-04-30 03:03:08,908,SMALL_PARTICLE,SMALL_PARTICLE,12.540148,-123.658674,5,AME423_PM4,P_78_GABON_B10_R3,2025-04-30 02:05:32,2025-04-30 03:03:08,BPD448,ICCR2+GF,0.003633,BSL,0.0,0.003633
D5018960,D501896,D5018960,GL2XM134JKH0,8M5CL,6032052,2025-04-30 20:04:55,51448,BEEP,BEEP,-47.911126,109.438088,5,AME423_PM4,P_78_GABON_B10_R3,2025-04-30 08:24:00,2025-04-30 20:04:55,BPD450,ICCR2+GF,0.003584,BSL,0.003584,0.0
D449YMP0,D449YMP,D449YMP0,GG1ES694JKB2,8M5CL,5899647,2025-05-01 05:28:47,4,SMALL_PARTICLE,SMALL_PARTICLE,-130.234875,28.390244,9,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:18:24,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.021796,HIGHFLIER,0.0,0.021796
D449YMP0,D449YMP,D449YMP0,GG1ES694JKB2,8M5CL,5899647,2025-05-01 05:28:47,10,SMALL_PARTICLE,SMALL_PARTICLE,102.171715,33.30759,9,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:18:24,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.021796,HIGHFLIER,0.0,0.021796
D449YMP0,D449YMP,D449YMP0,GG1ES694JKB2,8M5CL,5899647,2025-05-01 05:28:47,22,SMALL_PARTICLE,SMALL_PARTICLE,103.178915,33.813407,9,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:18:24,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.021796,HIGHFLIER,0.0,0.021796
D449YMP0,D449YMP,D449YMP0,GG1ES694JKB2,8M5CL,5899647,2025-05-01 05:28:47,28,SMALL_PARTICLE,SMALL_PARTICLE,115.031821,48.611808,9,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:18:24,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.021796,HIGHFLIER,0.0,0.021796
D449YMP0,D449YMP,D449YMP0,GG1ES694JKB2,8M5CL,5899647,2025-05-01 05:28:47,49,SMALL_PARTICLE,SMALL_PARTICLE,93.47486,-91.666722,9,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:18:24,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.021796,HIGHFLIER,0.0,0.021796
D449YMP0,D449YMP,D449YMP0,GG1ES694JKB2,8M5CL,5899647,2025-05-01 05:28:47,54,SMALL_PARTICLE,SMALL_PARTICLE,93.428988,-92.482898,9,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:18:24,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.021796,HIGHFLIER,0.0,0.021796
D449YMP0,D449YMP,D449YMP0,GG1ES690JKG3,8M5CL,5899672,2025-05-01 05:28:47,172,SMALL_PARTICLE,SMALL_PARTICLE,40.68837,-30.855013,7,AME423_PM3,P_78_GABON_B10_R3,2025-05-01 03:32:59,2025-05-01 05:28:47,BPD432,ICCR2,0.010898,BSL,0.0,0.010898
D449YMP0,D449YMP,D449YMP0,GG1ES690JKG3,8M5CL,5899672,2025-05-01 05:28:47,175,SMALL_PARTICLE,SMALL_PARTICLE,41.095866,-31.657996,7,AME423_PM3,P_78_GABON_B10_R3,2025-05-01 03:32:59,2025-05-01 05:28:47,BPD432,ICCR2,0.010898,BSL,0.0,0.010898
D449YMP0,D449YMP,D449YMP0,GG1ES690JKG3,8M5CL,5899672,2025-05-01 05:28:47,181,SMALL_PARTICLE,SMALL_PARTICLE,-81.139253,-66.23621,7,AME423_PM3,P_78_GABON_B10_R3,2025-05-01 03:32:59,2025-05-01 05:28:47,BPD432,ICCR2,0.010898,BSL,0.0,0.010898
D449YMP0,D449YMP,D449YMP0,GG1ES688JKG3,8M5CL,5899652,2025-05-01 05:28:47,60,SMALL_PARTICLE,SMALL_PARTICLE,136.665213,-29.497347,7,AME423_PM3,P_78_GABON_B10_R3,2025-05-01 03:36:32,2025-05-01 05:28:47,BPD432,ICCR2,0.003633,BSL,0.0,0.003633
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,52,SMALL_PARTICLE,SMALL_PARTICLE,-32.847019,58.957373,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,67,SMALL_PARTICLE,SMALL_PARTICLE,71.453975,60.335844,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,119,SMALL_PARTICLE,SMALL_PARTICLE,75.963343,61.383162,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,145,SMALL_PARTICLE,SMALL_PARTICLE,-10.560361,113.888885,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,146,SMALL_PARTICLE,SMALL_PARTICLE,-10.560824,113.889769,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,160,BEEP,BEEP,-110.439475,-52.044388,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,169,BEEP,BEEP,-37.322147,-57.579278,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,170,SMALL_PARTICLE,SMALL_PARTICLE,-84.854308,-93.458767,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,171,SMALL_PARTICLE,SMALL_PARTICLE,-85.14627,-94.170422,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,172,BEEP,BEEP,0.442535,-97.009105,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D5059260,D505926,D5059260,GN7TP292JDF7,8M6CL,6167805,2025-05-01 01:35:20,66,BEEP,BEEP,16.620021,-16.914971,5,AME409_PM4,P_78_GABON,2025-04-30 20:50:19,2025-05-01 01:35:20,BPD432,POR+CV,0.007167,BSL,0.007167,0.0
D5059260,D505926,D5059260,GN7TP292JDF7,8M6CL,6167805,2025-05-01 01:35:20,100,BEEP,BEEP,16.660512,-16.048217,5,AME409_PM4,P_78_GABON,2025-04-30 20:50:19,2025-05-01 01:35:20,BPD432,POR+CV,0.007167,BSL,0.007167,0.0
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,2164,SMALL_PARTICLE,SMALL_PARTICLE,83.098998,-104.142637,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D4298300,D429830,D4298300,GF0MD678JKD3,8M5CL,5094717,2025-05-01 12:13:26,102,SMALL_PARTICLE,SMALL_PARTICLE,-14.117553,93.255382,5,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 11:10:47,2025-05-01 12:13:26,BPD436,ICCR2+GF,0.003681,BSL,0.0,0.003681
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,4549,BEEP,BEEP,1.06988,-109.949842,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,4559,SMALL_PARTICLE,SMALL_PARTICLE,8.00038,-132.408834,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,4560,SMALL_PARTICLE,SMALL_PARTICLE,7.317756,-133.022702,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,4561,SMALL_PARTICLE,SMALL_PARTICLE,8.849728,-132.681879,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,4562,SMALL_PARTICLE,SMALL_PARTICLE,8.687204,-132.371209,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D449YMP0,D449YMP,D449YMP0,GG1ES693JKE3,8M5CL,5899709,2025-05-01 05:28:47,4568,BEEP,BEEP,-21.145899,-135.390271,7,AME423_PM4,P_78_GABON_B10_R3,2025-05-01 03:29:20,2025-05-01 05:28:47,BPD432,ICCR2+GF,0.058601,HIGHFLIER,0.018313,0.040288
D5018000,D501800,D5018000,GF6TK223JKF3,8M6CL,6015079,2025-05-01 17:22:32,1796,SMALL_PARTICLE,SMALL_PARTICLE,94.824707,-105.112552,5,AME409_PM6,P_78_GABON,2025-05-01 11:37:41,2025-05-01 17:22:32,BPD454,POR+CV,0.003609,BSL,0.0,0.003609
D5018000,D501800,D5018000,GF6TK170JKB2,8M6CL,6015087,2025-05-01 17:22:32,189,BEEP,BEEP,17.324256,-16.817739,5,AME409_PM5,P_78_GABON,2025-05-01 11:20:23,2025-05-01 17:22:32,BPD454,POR+CV+GF,0.007167,BSL,0.007167,0.0
D5018000,D501800,D5018000,GF6TK170JKB2,8M6CL,6015087,2025-05-01 17:22:32,190,BEEP,BEEP,16.765881,-16.445034,5,AME409_PM5,P_78_GABON,2025-05-01 11:20:23,2025-05-01 17:22:32,BPD454,POR+CV+GF,0.007167,BSL,0.007167,0.0
D4529060,D452906,D4529060,GF6TK084JKB4,8M5CL,6012605,2025-05-02 07:02:44,232,BEEP,BEEP,-113.880313,-71.41791,5,AME411_PM2,P_78_GABON_B10_R3,2025-05-02 05:52:05,2025-05-02 07:02:44,BPD444,ICCR2,0.003681,BSL,0.003681,0.0
D4529060,D452906,D4529060,GF6TK089JKA5,8M5CL,6012590,2025-05-02 07:02:44,62,BEEP,BEEP,-20.515186,-34.227044,5,AME411_PM2,P_78_GABON_B10_R3,2025-05-02 06:13:39,2025-05-02 07:02:44,BPD444,ICCR2,0.003681,BSL,0.003681,0.0
D449EA10,D449EA1,D449EA10,MBYTY075WAC2,8M5CL,5901889,2025-05-03 05:53:17,18,SMALL_PARTICLE,SMALL_PARTICLE,-134.159114,2.998142,5,AME419_PM6,P_78_GABON_B10_R3,2025-05-02 13:24:36,2025-05-03 05:53:17,BPD434,ICCR2+CV,0.003663,BSL,0.0,0.003663
D4529060,D452906,D4529060,GF6TK082JKA3,8M6CL,6012595,2025-05-03 21:02:47,671,SMALL_PARTICLE,SMALL_PARTICLE,-30.362343,137.618129,5,AME411_PM2,S_78_ROADRUNNER_WF78,2025-05-03 19:38:39,2025-05-03 21:02:47,BPD432,ICCR2,0.007356,BSL,0.003678,0.003678
D4529060,D452906,D4529060,GF6TK082JKA3,8M6CL,6012595,2025-05-03 21:02:47,681,BEEP,BEEP,84.464368,-72.1774,5,AME411_PM2,S_78_ROADRUNNER_WF78,2025-05-03 19:38:39,2025-05-03 21:02:47,BPD432,ICCR2,0.007356,BSL,0.003678,0.003678
D449EA10,D449EA1,D449EA10,MBYTY076WAG4,8M5CL,5901906,2025-05-03 05:53:17,35,BEEP,BEEP,-41.61324,-77.604789,5,AME419_PM6,P_78_GABON_B10_R3,2025-05-02 13:42:00,2025-05-03 05:53:17,BPD434,ICCR2+CV,0.007265,BSL,0.007265,0.0
D449EA10,D449EA1,D449EA10,MBYTY076WAG4,8M5CL,5901906,2025-05-03 05:53:17,37,BEEP,BEEP,-34.416804,-88.868817,5,AME419_PM6,P_78_GABON_B10_R3,2025-05-02 13:42:00,2025-05-03 05:53:17,BPD434,ICCR2+CV,0.007265,BSL,0.007265,0.0
D4529060,D452906,D4529060,GF6TK084JKB4,8M6CL,6012605,2025-05-03 21:02:47,115,SMALL_PARTICLE,SMALL_PARTICLE,-90.63289,-82.42385,5,AME411_PM2,S_78_ROADRUNNER_WF78,2025-05-03 19:32:22,2025-05-03 21:02:47,BPD432,ICCR2,0.003678,BSL,0.0,0.003678
D452838E,D452838,D452838E,GE8VM291JKB6,8M6CL,6649532,2025-05-04 13:02:56,13,BEEP,BEEP,-0.179345,18.054241,5,AME417_PM5,P_78_GABON,2025-05-04 11:45:53,2025-05-04 13:02:56,BPD458,POR+CV,0.007168,BSL,0.007168,0.0
D452838E,D452838,D452838E,GE8VM291JKB6,8M6CL,6649532,2025-05-04 13:02:56,14,BEEP,BEEP,-0.262919,18.633977,5,AME417_PM5,P_78_GABON,2025-05-04 11:45:53,2025-05-04 13:02:56,BPD458,POR+CV,0.007168,BSL,0.007168,0.0
D4498730,D449873,D4498730,MBWYQ008WAG4,8M5CL,5876314,2025-05-04 20:19:52,204,BEEP,BEEP,21.799454,114.673928,5,AME423_PM3,P_78_GABON_B10_R3,2025-05-04 17:16:28,2025-05-04 20:19:52,BPD434,ICCR2,0.003633,BSL,0.003633,0.0
D4519520,D451952,D4519520,GK7GT559JKB7,8M5CL,5955096,2025-05-04 23:34:12,597,SMALL_PARTICLE,SMALL_PARTICLE,-115.796733,-35.983036,5,AME423_PM4,P_78_GABON_B10_R3,2025-05-04 19:32:49,2025-05-04 23:34:12,BPD432,ICCR2+GF,0.003663,BSL,0.0,0.003663
D5038330,D503833,D5038330,GN9SD313JDG3,8M6CL,6086119,2025-05-05 02:04:52,376,BEEP,BEEP,-131.683455,13.017727,5,AME425_PM1,P_78_GABON,2025-05-04 22:59:37,2025-05-05 02:04:52,BPD434,POR+CV+GF,0.003609,BSL,0.003609,0.0
D5038330,D503833,D5038330,GN9SD311JDF2,8M6CL,6086113,2025-05-05 02:04:52,2009,BEEP,BEEP,-70.863112,-116.248714,5,AME425_PM1,P_78_GABON,2025-05-04 23:08:08,2025-05-05 02:04:52,BPD434,POR+CV+GF,0.003609,BSL,0.003609,0.0
D4529060,D452906,D4529060,GF6TK083JKE5,8M6CL,6012588,2025-05-03 21:02:47,32847,SMALL_PARTICLE,SMALL_PARTICLE,-31.227539,-99.595329,5,AME423_PM2,P_78_GABON,2025-05-03 19:30:12,2025-05-03 21:02:47,BPD432,POR,0.003678,BSL,0.0,0.003678
D5048300,D504830,D5048300,GF7YZ284JKA1,8M5CL,6119522,2025-05-05 14:16:41,2034,BEEP,BEEP,-82.795326,-9.878458,5,AME419_PM6,P_78_GABON_B10_R3,2025-05-05 11:57:52,2025-05-05 14:16:41,BPD454,ICCR2+CV,0.007168,BSL,0.003584,0.003584
D5048300,D504830,D5048300,GF7YZ284JKA1,8M5CL,6119522,2025-05-05 14:16:41,19894,SMALL_PARTICLE,SMALL_PARTICLE,42.469311,-31.279244,5,AME419_PM6,P_78_GABON_B10_R3,2025-05-05 11:57:52,2025-05-05 14:16:41,BPD454,ICCR2+CV,0.007168,BSL,0.003584,0.003584
D5048300,D504830,D5048300,GF7YZ283JKD2,8M5CL,6119571,2025-05-05 14:16:41,13836,SMALL_PARTICLE,SMALL_PARTICLE,48.220905,-51.738851,5,AME419_PM6,P_78_GABON_B10_R3,2025-05-05 11:40:18,2025-05-05 14:16:41,BPD454,ICCR2+CV,0.007218,BSL,0.0,0.007218
D5048300,D504830,D5048300,GF7YZ283JKD2,8M5CL,6119571,2025-05-05 14:16:41,14680,SMALL_PARTICLE,SMALL_PARTICLE,-127.660695,-59.278562,5,AME419_PM6,P_78_GABON_B10_R3,2025-05-05 11:40:18,2025-05-05 14:16:41,BPD454,ICCR2+CV,0.007218,BSL,0.0,0.007218
D4519730,D451973,D4519730,GK7GT289JKD2,8M5CL,5958644,2025-05-06 14:02:35,118,BEEP,BEEP,-17.087421,-130.096327,5,AME419_PM6,P_78_GABON_B10_R3,2025-05-06 10:13:34,2025-05-06 14:02:35,BPD432,ICCR2+CV,0.003663,BSL,0.003663,0.0
D446YK20M,D446YK2,D446YK20M,GF9DU064JKF4,8M6CL,6648835,2025-05-05 13:57:39,294,SMALL_PARTICLE,SMALL_PARTICLE,-81.679021,96.433699,5,AME421_PM1,P_78_GABON,2025-05-05 09:19:40,2025-05-05 13:57:39,BPD436,POR,0.003267,BSL,0.0,0.003267
D4528260,D452826,D4528260,A0YJL006SLF7,8M6CL,5986168,2025-05-06 12:23:07,154,SMALL_PARTICLE,SMALL_PARTICLE,66.571599,85.640312,5,AME409_PM4,P_78_GABON,2025-05-06 09:06:04,2025-05-06 12:23:07,BPD458,POR+CV,0.021501,HIGHFLIER,0.0,0.021501
D4528260,D452826,D4528260,A0YJL006SLF7,8M6CL,5986168,2025-05-06 12:23:07,202,SMALL_PARTICLE,SMALL_PARTICLE,53.386752,103.520974,5,AME409_PM4,P_78_GABON,2025-05-06 09:06:04,2025-05-06 12:23:07,BPD458,POR+CV,0.021501,HIGHFLIER,0.0,0.021501
D4528260,D452826,D4528260,A0YJL006SLF7,8M6CL,5986168,2025-05-06 12:23:07,203,SMALL_PARTICLE,SMALL_PARTICLE,-84.884653,103.875384,5,AME409_PM4,P_78_GABON,2025-05-06 09:06:04,2025-05-06 12:23:07,BPD458,POR+CV,0.021501,HIGHFLIER,0.0,0.021501
D4528260,D452826,D4528260,A0YJL006SLF7,8M6CL,5986168,2025-05-06 12:23:07,633,SMALL_PARTICLE,SMALL_PARTICLE,81.267565,-29.225441,5,AME409_PM4,P_78_GABON,2025-05-06 09:06:04,2025-05-06 12:23:07,BPD458,POR+CV,0.021501,HIGHFLIER,0.0,0.021501
D4528260,D452826,D4528260,A0YJL006SLF7,8M6CL,5986168,2025-05-06 12:23:07,661,SMALL_PARTICLE,SMALL_PARTICLE,-61.487945,-72.759429,5,AME409_PM4,P_78_GABON,2025-05-06 09:06:04,2025-05-06 12:23:07,BPD458,POR+CV,0.021501,HIGHFLIER,0.0,0.021501
D4528260,D452826,D4528260,A0YJL006SLF7,8M6CL,5986168,2025-05-06 12:23:07,729,SMALL_PARTICLE,SMALL_PARTICLE,-27.961841,-133.167003,5,AME409_PM4,P_78_GABON,2025-05-06 09:06:04,2025-05-06 12:23:07,BPD458,POR+CV,0.021501,HIGHFLIER,0.0,0.021501
D4528260,D452826,D4528260,A0YC6077SLF0,8M6CL,5986101,2025-05-06 12:23:07,312,SMALL_PARTICLE,SMALL_PARTICLE,-89.130384,-61.128425,5,AME409_PM4,P_78_GABON,2025-05-06 08:18:46,2025-05-06 12:23:07,BPD458,POR+CV,0.003609,BSL,0.0,0.003609
D446YK20M,D446YK2,D446YK20M,GF9DU065JKC3,8M6CL,6648887,2025-05-05 13:57:39,90617,BEEP,BEEP,70.704568,57.20035,5,AME421_PM1,P_78_GABON,2025-05-05 09:23:58,2025-05-05 13:57:39,BPD436,POR,0.003294,BSL,0.003294,0.0
D4519730,D451973,D4519730,GK7GT286JKF2,8M5CL,5958727,2025-05-06 14:02:35,74,SMALL_PARTICLE,SMALL_PARTICLE,96.766776,-29.729472,5,AME419_PM6,P_78_GABON_B10_R3,2025-05-06 10:20:34,2025-05-06 14:02:35,BPD432,ICCR2+CV,0.007266,BSL,0.003633,0.003633
D4519730,D451973,D4519730,GK7GT286JKF2,8M5CL,5958727,2025-05-06 14:02:35,105,BEEP,BEEP,-49.300464,-89.013069,5,AME419_PM6,P_78_GABON_B10_R3,2025-05-06 10:20:34,2025-05-06 14:02:35,BPD432,ICCR2+CV,0.007266,BSL,0.003633,0.003633
D433EC60,D433EC6,D433EC60,KH3WT291WFD7,8M6CL,5281422,2025-05-06 19:15:51,7886,BEEP,BEEP,100.316109,71.239288,5,AME409_PM5,P_78_GABON,2025-05-06 18:20:14,2025-05-06 19:15:51,BPD442,POR+CV+GF,0.006591,BSL,0.006591,0.0
D433EC60,D433EC6,D433EC60,KH4HB046WFG1,8M6CL,5281378,2025-05-06 19:15:51,3938,SMALL_PARTICLE,SMALL_PARTICLE,124.971104,-4.088867,5,AME409_PM5,P_78_GABON,2025-05-06 18:37:43,2025-05-06 19:15:51,BPD442,POR+CV+GF,0.013184,BSL,0.006592,0.006592
D433EC60,D433EC6,D433EC60,KH4HB046WFG1,8M6CL,5281378,2025-05-06 19:15:51,8646,BEEP,BEEP,-72.174755,59.404614,5,AME409_PM5,P_78_GABON,2025-05-06 18:37:43,2025-05-06 19:15:51,BPD442,POR+CV+GF,0.013184,BSL,0.006592,0.006592
D448YLL0,D448YLL,D448YLL0,GG8ZC361JKD4,8M6CL,5862204,2025-05-07 01:12:37,5589,BEEP,BEEP,104.424352,-38.318491,5,AME425_PM3,P_78_GABON,2025-05-06 22:21:48,2025-05-07 01:12:37,BPD432,POR+GF,0.006591,BSL,0.006591,0.0
D4519520,D451952,D4519520,GK7GT560JKF0,8M6CL,5955044,2025-05-08 07:26:52,1044,SMALL_PARTICLE,SMALL_PARTICLE,-18.468227,126.955533,5,AME417_PM5,P_78_GABON,2025-05-07 20:42:43,2025-05-08 07:26:52,BPD432,POR+CV,0.003267,BSL,0.0,0.003267
D5019340,D501934,D5019340,GM4QA794JDE2,8M6CL,6037392,2025-05-07 14:01:53,1512,SMALL_PARTICLE,SMALL_PARTICLE,7.331252,111.595512,5,AME409_PM5,P_78_GABON,2025-05-07 12:58:45,2025-05-07 14:01:53,BPD450,POR+CV+GF,0.007167,BSL,0.0,0.007167
D5019340,D501934,D5019340,GM4QA794JDE2,8M6CL,6037392,2025-05-07 14:01:53,1564,SMALL_PARTICLE,SMALL_PARTICLE,-41.757393,117.208103,5,AME409_PM5,P_78_GABON,2025-05-07 12:58:45,2025-05-07 14:01:53,BPD450,POR+CV+GF,0.007167,BSL,0.0,0.007167
D435809C,D435809,D435809C,KH54H872WFG1,8M5CL,6550008,2025-05-08 04:23:38,16,SMALL_PARTICLE,SMALL_PARTICLE,59.334017,94.800917,3,AME423_PM4,P_78_GABON_B10_R3,2025-05-08 03:10:00,2025-05-08 04:23:38,BPD434,ICCR2+GF,0.003633,BSL,0.0,0.003633
D4519520,D451952,D4519520,GK7GT559JKB7,8M6CL,5955096,2025-05-08 07:26:52,3390,SMALL_PARTICLE,SMALL_PARTICLE,6.781568,-105.826209,5,AME417_PM6,P_78_GABON,2025-05-07 20:51:19,2025-05-08 07:26:52,BPD432,POR,0.003294,BSL,0.0,0.003294
D4498730,D449873,D4498730,MBWYQ008WAG4,8M6CL,5876314,2025-05-08 08:53:34,1889,BEEP,BEEP,16.700084,-16.170515,5,AME419_PM4,P_78_GABON,2025-05-08 04:41:04,2025-05-08 08:53:34,BPD442,POR+CV,0.003267,BSL,0.003267,0.0
D4498730,D449873,D4498730,MBWYQ003WAA0,8M6CL,5876218,2025-05-08 08:53:34,32265,SMALL_PARTICLE,SMALL_PARTICLE,-126.841689,-55.555875,5,AME419_PM3,P_78_GABON,2025-05-08 04:53:51,2025-05-08 08:53:34,BPD442,POR+CV,0.003294,BSL,0.0,0.003294
D449YMP0,D449YMP,D449YMP0,GG1ES692JKA1,8M6CL,5899648,2025-05-11 20:44:03,1048,BEEP,BEEP,-89.109255,101.289072,5,AME409_PM5,P_78_GABON,2025-05-11 17:59:58,2025-05-11 20:44:03,BPD454,POR+CV+GF,0.003267,BSL,0.003267,0.0
D5078800,D507880,D5078800,A11HV341SLE1,8M5CL,6238594,2025-05-10 22:21:36,16904,SMALL_PARTICLE,SMALL_PARTICLE,26.713693,120.913563,5,AME419_PM6,P_78_GABON_B10_R3,2025-05-10 19:52:48,2025-05-10 22:21:36,BPD458,ICCR2+CV,0.003609,BSL,0.0,0.003609
D5018960,D501896,D5018960,GL2XM127JKA4,8M6CL,6032025,2025-05-10 14:23:06,810,SMALL_PARTICLE,LOWCONF,116.7145,-38.602803,5,AME417_PM5,P_78_GABON,2025-05-10 11:07:57,2025-05-10 14:23:06,BPD432,POR+CV,0.003609,BSL,0.0,0.003609
D5078800,D507880,D5078800,A11NG253SLA7,8M5CL,6238570,2025-05-10 22:21:36,3,SMALL_PARTICLE,SMALL_PARTICLE,13.362451,-6.752494,5,AME419_PM6,P_78_GABON_B10_R3,2025-05-10 19:49:17,2025-05-10 22:21:36,BPD458,ICCR2+CV,0.021655,HIGHFLIER,0.007218,0.014437
